PROJECT NAME : BUOYS - EIFFAGE;Day;;Time;Duration;;;;;;;;;
DEVICE NAME : VAGUE;AM;;: VAG;;;;;;;;;;
MEASUREMENT LOCATION :COU;EN;;LOCAT;#VALEUR!;;;;;;;;;
TIMEREF : 30 minutes;: ;;;;;;;;;;;;
TIMESTAMP : UTC time, acquisition start;;;;;;;;;;;;;
DIRECTION : FROM;;;;;;;;;;;;;
NORTH : Magnetique 0,00;;;;;;;;;;;;;
UTC datetime;Date;Month;Time;Duration;Hm0(m);Current;Current criteria;Wave criteria;Work criteria;Working time;Working time;Stby duration;
2022-04-10, 17:11;10;04;17:11;0:31;0,35;0,191;0;0;YES;1;1;0:00;
2022-04-10, 17:41;10;04;17:41;0:30;0,29;0,209;0;0;YES;1;1;0:00;
2022-04-10, 18:11;10;04;18:11;0:30;0,27;0,223;0;0;YES;1;1;0:00;
2022-04-10, 18:41;10;04;18:41;0:30;0,28;0,256;0;0;YES;1;1;0:00;
2022-04-10, 19:11;10;04;19:11;0:30;0,3;0,236;0;0;YES;1;1;0:00;
2022-04-10, 19:41;10;04;19:41;0:30;0,37;0,267;0;0;YES;1;1;0:00;
2022-04-10, 20:11;10;04;20:11;0:30;0,41;0,293;0;0;YES;1;1;0:00;
2022-04-10, 20:41;10;04;20:41;0:30;0,41;0,405;0;0;YES;1;1;0:00;
2022-04-10, 21:11;10;04;21:11;0:30;0,46;0,437;0;0;YES;1;1;0:00;
2022-04-10, 21:41;10;04;21:41;0:30;0,45;0,536;0;0;YES;1;1;0:00;
2022-04-10, 22:12;10;04;22:12;0:31;0,43;0,611;0;0;YES;1;1;0:00;
2022-04-10, 22:42;10;04;22:42;0:30;0,41;0,686;0;0;YES;1;0;0:00;
2022-04-10, 23:12;10;04;23:12;0:30;0,4;0,772;0;0;YES;1;0;0:00;
2022-04-10, 23:42;10;04;23:42;0:30;0,44;0,783;0;0;YES;1;0;0:00;
2022-04-11, 00:02;11;04;00:02;0:20;0,44;0,848;1;0;NO;0;1;0:20;
2022-04-11, 00:32;11;04;00:32;0:30;0,5;0,844;1;0;NO;0;1;0:30;
2022-04-11, 01:02;11;04;01:02;0:30;0,45;0,87;1;0;NO;0;1;0:30;
2022-04-11, 01:32;11;04;01:32;0:30;0,46;0,84;1;0;NO;0;1;0:30;
2022-04-11, 02:02;11;04;02:02;0:30;0,48;0,841;1;0;NO;0;1;0:30;
2022-04-11, 02:32;11;04;02:32;0:30;0,51;0,663;0;0;YES;0;1;0:00;
2022-04-11, 03:02;11;04;03:02;0:30;0,59;0,681;0;0;YES;0;1;0:00;
2022-04-11, 03:32;11;04;03:32;0:30;0,61;0,58;0;0;YES;0;1;0:00;
2022-04-11, 04:02;11;04;04:02;0:30;0,59;0,556;0;0;YES;0;1;0:00;
2022-04-11, 04:32;11;04;04:32;0:30;0,6;0,54;0;0;YES;0;1;0:00;
2022-04-11, 05:03;11;04;05:03;0:31;0,56;0,507;0;0;YES;0;1;0:00;
2022-04-11, 05:33;11;04;05:33;0:30;0,64;0,444;0;0;YES;0;1;0:00;
2022-04-11, 06:03;11;04;06:03;0:30;0,66;0,351;0;0;YES;1;1;0:00;
2022-04-11, 06:33;11;04;06:33;0:30;0,6;0,381;0;0;YES;1;1;0:00;
2022-04-11, 07:03;11;04;07:03;0:30;0,55;0,4;0;0;YES;1;1;0:00;
2022-04-11, 07:33;11;04;07:33;0:30;0,55;0,357;0;0;YES;1;1;0:00;
2022-04-11, 08:03;11;04;08:03;0:30;0,51;0,336;0;0;YES;1;1;0:00;
2022-04-11, 08:33;11;04;08:33;0:30;0,52;0,312;0;0;YES;1;1;0:00;
2022-04-11, 09:03;11;04;09:03;0:30;0,51;0,257;0;0;YES;1;1;0:00;
2022-04-11, 09:33;11;04;09:33;0:30;0,49;0,233;0;0;YES;1;1;0:00;
2022-04-11, 10:04;11;04;10:04;0:31;0,46;0,223;0;0;YES;1;1;0:00;
2022-04-11, 10:34;11;04;10:34;0:30;0,46;0,187;0;0;YES;1;1;0:00;
2022-04-11, 11:04;11;04;11:04;0:30;0,42;0,26;0;0;YES;1;1;0:00;
2022-04-11, 11:34;11;04;11:34;0:30;0,44;0,19;0;0;YES;1;1;0:00;
2022-04-11, 12:04;11;04;12:04;0:30;0,5;0,183;0;0;YES;1;1;0:00;
2022-04-11, 12:34;11;04;12:34;0:30;0,47;0,123;0;0;YES;1;1;0:00;
2022-04-11, 13:04;11;04;13:04;0:30;0,46;0,174;0;0;YES;1;1;0:00;
2022-04-11, 13:34;11;04;13:34;0:30;0,47;0,256;0;0;YES;1;1;0:00;
2022-04-11, 14:04;11;04;14:04;0:30;0,48;0,325;0;0;YES;1;1;0:00;
2022-04-11, 14:34;11;04;14:34;0:30;0,5;0,37;0;0;YES;1;1;0:00;
2022-04-11, 15:05;11;04;15:05;0:31;0,49;0,439;0;0;YES;1;1;0:00;
2022-04-11, 15:35;11;04;15:35;0:30;0,44;0,379;0;0;YES;1;1;0:00;
2022-04-11, 16:05;11;04;16:05;0:30;0,39;0,512;0;0;YES;1;1;0:00;
2022-04-11, 16:35;11;04;16:35;0:30;0,45;0,479;0;0;YES;1;1;0:00;
2022-04-11, 17:05;11;04;17:05;0:30;0,43;0,485;0;0;YES;1;1;0:00;
2022-04-11, 17:35;11;04;17:35;0:30;0,43;0,489;0;0;YES;1;1;0:00;
2022-04-11, 18:05;11;04;18:05;0:30;0,46;0,485;0;0;YES;1;1;0:00;
2022-04-11, 18:35;11;04;18:35;0:30;0,42;0,533;0;0;YES;1;1;0:00;
2022-04-11, 19:05;11;04;19:05;0:30;0,38;0,483;0;0;YES;1;1;0:00;
2022-04-11, 19:35;11;04;19:35;0:30;0,42;0,435;0;0;YES;1;1;0:00;
2022-04-11, 20:06;11;04;20:06;0:31;0,41;0,469;0;0;YES;1;1;0:00;
2022-04-11, 20:36;11;04;20:36;0:30;0,35;0,437;0;0;YES;1;1;0:00;
2022-04-11, 21:06;11;04;21:06;0:30;0,29;0,4;0;0;YES;1;1;0:00;
2022-04-11, 21:36;11;04;21:36;0:30;0,29;0,428;0;0;YES;1;1;0:00;
2022-04-11, 22:06;11;04;22:06;0:30;0,26;0,38;0;0;YES;1;1;0:00;
2022-04-11, 22:36;11;04;22:36;0:30;0,27;0,349;0;0;YES;1;0;0:00;
2022-04-11, 23:06;11;04;23:06;0:30;0,3;0,33;0;0;YES;1;0;0:00;
2022-04-11, 23:36;11;04;23:36;0:30;0,3;0,362;0;0;YES;1;0;0:00;
2022-04-12, 00:06;12;04;00:06;0:30;0,29;0,24;0;0;YES;0;1;0:00;
2022-04-12, 00:36;12;04;00:36;0:30;0,28;0,233;0;0;YES;0;1;0:00;
2022-04-12, 01:06;12;04;01:06;0:30;0,3;0,275;0;0;YES;0;1;0:00;
2022-04-12, 01:36;12;04;01:36;0:30;0,3;0,292;0;0;YES;0;1;0:00;
2022-04-12, 02:06;12;04;02:06;0:30;0,28;0,262;0;0;YES;0;1;0:00;
2022-04-12, 02:37;12;04;02:37;0:31;0,28;0,237;0;0;YES;0;1;0:00;
2022-04-12, 03:07;12;04;03:07;0:30;0,28;0,215;0;0;YES;0;1;0:00;
2022-04-12, 03:37;12;04;03:37;0:30;0,3;0,198;0;0;YES;0;1;0:00;
2022-04-12, 04:07;12;04;04:07;0:30;0,27;0,161;0;0;YES;0;1;0:00;
2022-04-12, 04:37;12;04;04:37;0:30;0,27;0,18;0;0;YES;0;1;0:00;
2022-04-12, 05:07;12;04;05:07;0:30;0,25;0,193;0;0;YES;0;1;0:00;
2022-04-12, 05:37;12;04;05:37;0:30;0,26;0,172;0;0;YES;0;1;0:00;
2022-04-12, 06:07;12;04;06:07;0:30;0,25;0,213;0;0;YES;1;1;0:00;
2022-04-12, 06:37;12;04;06:37;0:30;0,26;0,253;0;0;YES;1;1;0:00;
2022-04-12, 07:07;12;04;07:07;0:30;0,27;0,237;0;0;YES;1;1;0:00;
2022-04-12, 07:38;12;04;07:38;0:31;0,32;0,255;0;0;YES;1;1;0:00;
2022-04-12, 08:08;12;04;08:08;0:30;0,35;0,295;0;0;YES;1;1;0:00;
2022-04-12, 08:38;12;04;08:38;0:30;0,33;0,33;0;0;YES;1;1;0:00;
2022-04-12, 09:08;12;04;09:08;0:30;0,28;0,434;0;0;YES;1;1;0:00;
2022-04-12, 09:38;12;04;09:38;0:30;0,24;0,466;0;0;YES;1;1;0:00;
2022-04-12, 10:08;12;04;10:08;0:30;0,19;0,542;0;0;YES;1;1;0:00;
2022-04-12, 10:38;12;04;10:38;0:30;0,18;0,59;0;0;YES;1;1;0:00;
2022-04-12, 11:08;12;04;11:08;0:30;0,19;0,606;0;0;YES;1;1;0:00;
2022-04-12, 11:38;12;04;11:38;0:30;0,2;0,687;0;0;YES;1;1;0:00;
2022-04-12, 12:08;12;04;12:08;0:30;0,17;0,708;0;0;YES;1;1;0:00;
2022-04-12, 12:39;12;04;12:39;0:31;0,18;0,772;0;0;YES;1;1;0:00;
2022-04-12, 13:09;12;04;13:09;0:30;0,16;0,743;0;0;YES;1;1;0:00;
2022-04-12, 13:39;12;04;13:39;0:30;0,16;0,783;0;0;YES;1;1;0:00;
2022-04-12, 14:09;12;04;14:09;0:30;0,16;0,7;0;0;YES;1;1;0:00;
2022-04-12, 14:39;12;04;14:39;0:30;0,15;0,733;0;0;YES;1;1;0:00;
2022-04-12, 15:09;12;04;15:09;0:30;0,15;0,7;0;0;YES;1;1;0:00;
2022-04-12, 15:39;12;04;15:39;0:30;0,15;0,636;0;0;YES;1;1;0:00;
2022-04-12, 16:09;12;04;16:09;0:30;0,15;0,664;0;0;YES;1;1;0:00;
2022-04-12, 16:39;12;04;16:39;0:30;0,15;0,579;0;0;YES;1;1;0:00;
2022-04-12, 17:09;12;04;17:09;0:30;0,17;0,548;0;0;YES;1;1;0:00;
2022-04-12, 17:40;12;04;17:40;0:31;0,16;0,485;0;0;YES;1;1;0:00;
2022-04-12, 18:10;12;04;18:10;0:30;0,16;0,439;0;0;YES;1;1;0:00;
2022-04-12, 18:40;12;04;18:40;0:30;0,16;0,402;0;0;YES;1;1;0:00;
2022-04-12, 19:10;12;04;19:10;0:30;0,16;0,386;0;0;YES;1;1;0:00;
2022-04-12, 19:40;12;04;19:40;0:30;0,17;0,337;0;0;YES;1;1;0:00;
2022-04-12, 20:10;12;04;20:10;0:30;0,16;0,296;0;0;YES;1;1;0:00;
2022-04-12, 20:40;12;04;20:40;0:30;0,19;0,281;0;0;YES;1;1;0:00;
2022-04-12, 21:10;12;04;21:10;0:30;0,2;0,284;0;0;YES;1;1;0:00;
2022-04-12, 21:40;12;04;21:40;0:30;0,2;0,25;0;0;YES;1;1;0:00;
2022-04-12, 22:10;12;04;22:10;0:30;0,19;0,243;0;0;YES;1;1;0:00;
2022-04-12, 22:41;12;04;22:41;0:31;0,18;0,186;0;0;YES;1;0;0:00;
2022-04-12, 23:11;12;04;23:11;0:30;0,17;0,167;0;0;YES;1;0;0:00;
2022-04-12, 23:41;12;04;23:41;0:30;0,16;0,157;0;0;YES;1;0;0:00;
2022-04-13, 00:00;13;04;00:00;0:19;0,16;0,171;0;0;YES;0;1;0:00;
2022-04-13, 00:31;13;04;00:31;0:31;0,16;0,213;0;0;YES;0;1;0:00;
2022-04-13, 01:01;13;04;01:01;0:30;0,18;0,179;0;0;YES;0;1;0:00;
2022-04-13, 01:31;13;04;01:31;0:30;0,15;0,306;0;0;YES;0;1;0:00;
2022-04-13, 02:01;13;04;02:01;0:30;0,14;0,364;0;0;YES;0;1;0:00;
2022-04-13, 02:31;13;04;02:31;0:30;0,14;0,484;0;0;YES;0;1;0:00;
2022-04-13, 03:01;13;04;03:01;0:30;0,15;0,488;0;0;YES;0;1;0:00;
2022-04-13, 03:31;13;04;03:31;0:30;0,14;0,542;0;0;YES;0;1;0:00;
2022-04-13, 04:01;13;04;04:01;0:30;0,16;0,593;0;0;YES;0;1;0:00;
2022-04-13, 04:31;13;04;04:31;0:30;0,18;0,592;0;0;YES;0;1;0:00;
2022-04-13, 05:01;13;04;05:01;0:30;0,19;0,602;0;0;YES;0;1;0:00;
2022-04-13, 05:32;13;04;05:32;0:31;0,2;0,568;0;0;YES;0;1;0:00;
2022-04-13, 06:02;13;04;06:02;0:30;0,19;0,602;0;0;YES;1;1;0:00;
2022-04-13, 06:32;13;04;06:32;0:30;0,19;0,603;0;0;YES;1;1;0:00;
2022-04-13, 07:02;13;04;07:02;0:30;0,21;0,532;0;0;YES;1;1;0:00;
2022-04-13, 07:32;13;04;07:32;0:30;0,18;0,488;0;0;YES;1;1;0:00;
2022-04-13, 08:02;13;04;08:02;0:30;0,2;0,441;0;0;YES;1;1;0:00;
2022-04-13, 08:32;13;04;08:32;0:30;0,19;0,514;0;0;YES;1;1;0:00;
2022-04-13, 09:02;13;04;09:02;0:30;0,2;0,53;0;0;YES;1;1;0:00;
2022-04-13, 09:32;13;04;09:32;0:30;0,19;0,538;0;0;YES;1;1;0:00;
2022-04-13, 10:02;13;04;10:02;0:30;0,16;0,472;0;0;YES;1;1;0:00;
2022-04-13, 10:33;13;04;10:33;0:31;0,17;0,371;0;0;YES;1;1;0:00;
2022-04-13, 11:03;13;04;11:03;0:30;0,18;0,365;0;0;YES;1;1;0:00;
2022-04-13, 11:33;13;04;11:33;0:30;0,17;0,317;0;0;YES;1;1;0:00;
2022-04-13, 12:03;13;04;12:03;0:30;0,17;0,271;0;0;YES;1;1;0:00;
2022-04-13, 12:33;13;04;12:33;0:30;0,17;0,247;0;0;YES;1;1;0:00;
2022-04-13, 13:03;13;04;13:03;0:30;0,17;0,208;0;0;YES;1;1;0:00;
2022-04-13, 13:33;13;04;13:33;0:30;0,15;0,159;0;0;YES;1;1;0:00;
2022-04-13, 14:03;13;04;14:03;0:30;0,17;0,197;0;0;YES;1;1;0:00;
2022-04-13, 14:33;13;04;14:33;0:30;0,15;0,205;0;0;YES;1;1;0:00;
2022-04-13, 15:03;13;04;15:03;0:30;0,16;0,159;0;0;YES;1;1;0:00;
2022-04-13, 15:34;13;04;15:34;0:31;0,16;0,206;0;0;YES;1;1;0:00;
2022-04-13, 16:04;13;04;16:04;0:30;0,16;0,167;0;0;YES;1;1;0:00;
2022-04-13, 16:34;13;04;16:34;0:30;0,16;0,187;0;0;YES;1;1;0:00;
2022-04-13, 17:04;13;04;17:04;0:30;0,17;0,194;0;0;YES;1;1;0:00;
2022-04-13, 17:34;13;04;17:34;0:30;0,16;0,18;0;0;YES;1;1;0:00;
2022-04-13, 18:04;13;04;18:04;0:30;0,18;0,2;0;0;YES;1;1;0:00;
2022-04-13, 18:34;13;04;18:34;0:30;0,17;0,232;0;0;YES;1;1;0:00;
2022-04-13, 19:04;13;04;19:04;0:30;0,19;0,191;0;0;YES;1;1;0:00;
2022-04-13, 19:34;13;04;19:34;0:30;0,18;0,218;0;0;YES;1;1;0:00;
2022-04-13, 20:04;13;04;20:04;0:30;0,19;0,293;0;0;YES;1;1;0:00;
2022-04-13, 20:35;13;04;20:35;0:31;0,18;0,272;0;0;YES;1;1;0:00;
2022-04-13, 21:05;13;04;21:05;0:30;0,18;0,274;0;0;YES;1;1;0:00;
2022-04-13, 21:35;13;04;21:35;0:30;0,2;0,376;0;0;YES;1;1;0:00;
2022-04-13, 22:05;13;04;22:05;0:30;0,22;0,393;0;0;YES;1;1;0:00;
2022-04-13, 22:35;13;04;22:35;0:30;0,19;0,436;0;0;YES;1;0;0:00;
2022-04-13, 23:05;13;04;23:05;0:30;0,18;0,52;0;0;YES;1;0;0:00;
2022-04-13, 23:35;13;04;23:35;0:30;0,18;0,629;0;0;YES;1;0;0:00;
2022-04-14, 00:05;14;04;00:05;0:30;0,17;0,666;0;0;YES;0;1;0:00;
2022-04-14, 00:35;14;04;00:35;0:30;0,17;0,607;0;0;YES;0;1;0:00;
2022-04-14, 01:05;14;04;01:05;0:30;0,15;0,686;0;0;YES;0;1;0:00;
2022-04-14, 01:35;14;04;01:35;0:30;0,16;0,725;0;0;YES;0;1;0:00;
2022-04-14, 02:05;14;04;02:05;0:30;0,16;0,713;0;0;YES;0;1;0:00;
2022-04-14, 02:35;14;04;02:35;0:30;0,16;0,767;0;0;YES;0;1;0:00;
2022-04-14, 03:06;14;04;03:06;0:31;0,16;0,758;0;0;YES;0;1;0:00;
2022-04-14, 03:36;14;04;03:36;0:30;0,14;0,761;0;0;YES;0;1;0:00;
2022-04-14, 04:06;14;04;04:06;0:30;0,15;0,669;0;0;YES;0;1;0:00;
2022-04-14, 04:36;14;04;04:36;0:30;0,15;0,638;0;0;YES;0;1;0:00;
2022-04-14, 05:06;14;04;05:06;0:30;0,18;0,575;0;0;YES;0;1;0:00;
2022-04-14, 05:36;14;04;05:36;0:30;0,17;0,543;0;0;YES;0;1;0:00;
2022-04-14, 06:06;14;04;06:06;0:30;0,18;0,496;0;0;YES;1;1;0:00;
2022-04-14, 06:36;14;04;06:36;0:30;0,2;0,428;0;0;YES;1;1;0:00;
2022-04-14, 07:06;14;04;07:06;0:30;0,21;0,34;0;0;YES;1;1;0:00;
2022-04-14, 07:36;14;04;07:36;0:30;0,2;0,339;0;0;YES;1;1;0:00;
2022-04-14, 08:07;14;04;08:07;0:31;0,19;0,308;0;0;YES;1;1;0:00;
2022-04-14, 08:37;14;04;08:37;0:30;0,22;0,29;0;0;YES;1;1;0:00;
2022-04-14, 09:07;14;04;09:07;0:30;0,21;0,281;0;0;YES;1;1;0:00;
2022-04-14, 09:37;14;04;09:37;0:30;0,19;0,25;0;0;YES;1;1;0:00;
2022-04-14, 10:07;14;04;10:07;0:30;0,19;0,179;0;0;YES;1;1;0:00;
2022-04-14, 10:37;14;04;10:37;0:30;0,21;0,181;0;0;YES;1;1;0:00;
2022-04-14, 11:07;14;04;11:07;0:30;0,18;0,187;0;0;YES;1;1;0:00;
2022-04-14, 11:37;14;04;11:37;0:30;0,18;0,107;0;0;YES;1;1;0:00;
2022-04-14, 12:07;14;04;12:07;0:30;0,16;0,077;0;0;YES;1;1;0:00;
2022-04-14, 12:37;14;04;12:37;0:30;0,16;0,107;0;0;YES;1;1;0:00;
2022-04-14, 13:08;14;04;13:08;0:31;0,16;0,156;0;0;YES;1;1;0:00;
2022-04-14, 13:38;14;04;13:38;0:30;0,17;0,174;0;0;YES;1;1;0:00;
2022-04-14, 14:08;14;04;14:08;0:30;0,14;0,238;0;0;YES;1;1;0:00;
2022-04-14, 14:38;14;04;14:38;0:30;0,15;0,321;0;0;YES;1;1;0:00;
2022-04-14, 15:08;14;04;15:08;0:30;0,15;0,383;0;0;YES;1;1;0:00;
2022-04-14, 15:38;14;04;15:38;0:30;0,16;0,432;0;0;YES;1;1;0:00;
2022-04-14, 16:08;14;04;16:08;0:30;0,15;0,463;0;0;YES;1;1;0:00;
2022-04-14, 16:38;14;04;16:38;0:30;0,16;0,513;0;0;YES;1;1;0:00;
2022-04-14, 17:08;14;04;17:08;0:30;0,16;0,511;0;0;YES;1;1;0:00;
2022-04-14, 17:38;14;04;17:38;0:30;0,17;0,517;0;0;YES;1;1;0:00;
2022-04-14, 18:08;14;04;18:08;0:30;0,18;0,545;0;0;YES;1;1;0:00;
2022-04-14, 18:39;14;04;18:39;0:31;0,19;0,54;0;0;YES;1;1;0:00;
2022-04-14, 19:09;14;04;19:09;0:30;0,18;0,546;0;0;YES;1;1;0:00;
2022-04-14, 19:39;14;04;19:39;0:30;0,19;0,536;0;0;YES;1;1;0:00;
2022-04-14, 20:09;14;04;20:09;0:30;0,2;0,502;0;0;YES;1;1;0:00;
2022-04-14, 20:39;14;04;20:39;0:30;0,22;0,519;0;0;YES;1;1;0:00;
2022-04-14, 21:09;14;04;21:09;0:30;0,22;0,491;0;0;YES;1;1;0:00;
2022-04-14, 21:39;14;04;21:39;0:30;0,23;0,52;0;0;YES;1;1;0:00;
2022-04-14, 22:09;14;04;22:09;0:30;0,21;0,461;0;0;YES;1;1;0:00;
2022-04-14, 22:39;14;04;22:39;0:30;0,2;0,449;0;0;YES;1;0;0:00;
2022-04-14, 23:09;14;04;23:09;0:30;0,18;0,416;0;0;YES;1;0;0:00;
2022-04-14, 23:40;14;04;23:40;0:31;0,18;0,394;0;0;YES;1;0;0:00;
2022-04-15, 00:09;15;04;00:09;0:29;0,18;0,332;0;0;YES;0;1;0:00;
2022-04-15, 00:40;15;04;00:40;0:31;0,15;0,329;0;0;YES;0;1;0:00;
2022-04-15, 01:10;15;04;01:10;0:30;0,15;0,309;0;0;YES;0;1;0:00;
2022-04-15, 01:40;15;04;01:40;0:30;0,14;0,172;0;0;YES;0;1;0:00;
2022-04-15, 02:10;15;04;02:10;0:30;0,13;0,199;0;0;YES;0;1;0:00;
2022-04-15, 02:40;15;04;02:40;0:30;0,13;0,208;0;0;YES;0;1;0:00;
2022-04-15, 03:10;15;04;03:10;0:30;0,12;0,214;0;0;YES;0;1;0:00;
2022-04-15, 03:40;15;04;03:40;0:30;0,13;0,208;0;0;YES;0;1;0:00;
2022-04-15, 04:10;15;04;04:10;0:30;0,13;0,245;0;0;YES;0;1;0:00;
2022-04-15, 04:40;15;04;04:40;0:30;0,12;0,235;0;0;YES;0;1;0:00;
2022-04-15, 05:10;15;04;05:10;0:30;0,12;0,232;0;0;YES;0;1;0:00;
2022-04-15, 05:41;15;04;05:41;0:31;0,13;0,192;0;0;YES;0;1;0:00;
2022-04-15, 06:11;15;04;06:11;0:30;0,13;0,225;0;0;YES;1;1;0:00;
2022-04-15, 06:41;15;04;06:41;0:30;0,17;0,245;0;0;YES;1;1;0:00;
2022-04-15, 07:11;15;04;07:11;0:30;0,15;0,255;0;0;YES;1;1;0:00;
2022-04-15, 07:41;15;04;07:41;0:30;0,15;0,253;0;0;YES;1;1;0:00;
2022-04-15, 08:11;15;04;08:11;0:30;0,16;0,294;0;0;YES;1;1;0:00;
2022-04-15, 08:41;15;04;08:41;0:30;0,14;0,323;0;0;YES;1;1;0:00;
